"","country","iso3c","date","confirmed","deaths","recovered","soc_dist","mov_rest","pub_health","gov_soc_econ","lockdown","apple_mtr_driving","apple_mtr_walking","apple_mtr_transit","gcmr_retail_recreation","gcmr_grocery_pharmacy","gcmr_parks","gcmr_transit_stations","gcmr_workplaces","gcmr_residential","gtrends_score","gtrends_country_score","region","income","population","land_area_skm","pop_density","pop_largest_city","life_expectancy","gdp_capita","timestamp"
"9931","Maldives","MDV",2020-04-17,28,0,16,13,15,1,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South Asia","Upper middle income",515696,300,1718.98666666667,NA,78.627,8033.32562707311,2020-04-23 12:48:41
"9932","Maldives","MDV",2020-04-18,35,0,16,13,15,1,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South Asia","Upper middle income",515696,300,1718.98666666667,NA,78.627,8033.32562707311,2020-04-23 12:48:41
"9933","Maldives","MDV",2020-04-19,52,0,16,13,15,1,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South Asia","Upper middle income",515696,300,1718.98666666667,NA,78.627,8033.32562707311,2020-04-23 12:48:41
"9934","Maldives","MDV",2020-04-20,69,0,16,13,15,1,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South Asia","Upper middle income",515696,300,1718.98666666667,NA,78.627,8033.32562707311,2020-04-23 12:48:41
"9935","Maldives","MDV",2020-04-21,83,0,16,13,15,1,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South Asia","Upper middle income",515696,300,1718.98666666667,NA,78.627,8033.32562707311,2020-04-23 12:48:41
"9936","Maldives","MDV",2020-04-22,86,0,16,13,15,1,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South Asia","Upper middle income",515696,300,1718.98666666667,NA,78.627,8033.32562707311,2020-04-23 12:48:41
"9937","Mexico","MEX",2020-01-22,0,0,0,0,0,0,0,0,98.54,101.64,98.51,NA,NA,NA,NA,NA,NA,23,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"9938","Mexico","MEX",2020-01-23,0,0,0,0,0,0,0,0,103.06,105.31,101.45,NA,NA,NA,NA,NA,NA,16,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"9939","Mexico","MEX",2020-01-24,0,0,0,0,0,0,0,0,125.88,125.38,109.94,NA,NA,NA,NA,NA,NA,11,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"9940","Mexico","MEX",2020-01-25,0,0,0,0,0,0,0,0,132.98,136.68,97.91,NA,NA,NA,NA,NA,NA,9,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"9941","Mexico","MEX",2020-01-26,0,0,0,0,0,0,0,0,91.64,90.47,76.61,NA,NA,NA,NA,NA,NA,6,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"9942","Mexico","MEX",2020-01-27,0,0,0,0,0,0,0,0,95.34,97.69,95.72,NA,NA,NA,NA,NA,NA,5,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"9943","Mexico","MEX",2020-01-28,0,0,0,0,0,0,0,0,95.59,97,96.48,NA,NA,NA,NA,NA,NA,6,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"9944","Mexico","MEX",2020-01-29,0,0,0,0,0,0,0,0,97.85,97.43,96.5,NA,NA,NA,NA,NA,NA,7,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"9945","Mexico","MEX",2020-01-30,0,0,0,0,0,0,0,0,103.95,103.85,98.53,NA,NA,NA,NA,NA,NA,9,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"9946","Mexico","MEX",2020-01-31,0,0,0,0,0,0,0,0,131.82,125.87,111.68,NA,NA,NA,NA,NA,NA,11,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"9947","Mexico","MEX",2020-02-01,0,0,0,0,0,0,0,0,138.16,136.75,93.02,NA,NA,NA,NA,NA,NA,9,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"9948","Mexico","MEX",2020-02-02,0,0,0,0,0,0,0,0,97.29,98.29,68.97,NA,NA,NA,NA,NA,NA,9,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"9949","Mexico","MEX",2020-02-03,0,0,0,0,0,0,0,0,92.83,84.11,77.51,NA,NA,NA,NA,NA,NA,7,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"9950","Mexico","MEX",2020-02-04,0,0,0,0,0,0,0,0,97.7,98.39,94.93,NA,NA,NA,NA,NA,NA,6,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"9951","Mexico","MEX",2020-02-05,0,0,0,0,0,0,0,0,96.65,97.86,96.12,NA,NA,NA,NA,NA,NA,5,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"9952","Mexico","MEX",2020-02-06,0,0,0,0,0,0,0,0,102.16,104.94,99.74,NA,NA,NA,NA,NA,NA,5,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"9953","Mexico","MEX",2020-02-07,0,0,0,0,0,0,0,0,123.82,125.62,111.23,NA,NA,NA,NA,NA,NA,5,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"9954","Mexico","MEX",2020-02-08,0,0,0,0,0,0,0,0,132.78,135.29,101.97,NA,NA,NA,NA,NA,NA,5,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"9955","Mexico","MEX",2020-02-09,0,0,0,0,0,0,0,0,91.93,90.55,79.59,NA,NA,NA,NA,NA,NA,4,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"9956","Mexico","MEX",2020-02-10,0,0,0,0,0,0,0,0,98.9,99,96.97,NA,NA,NA,NA,NA,NA,4,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"9957","Mexico","MEX",2020-02-11,0,0,0,0,0,0,0,0,101.42,102.93,97.32,NA,NA,NA,NA,NA,NA,4,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"9958","Mexico","MEX",2020-02-12,0,0,0,0,0,0,0,0,103.35,105.61,98.71,NA,NA,NA,NA,NA,NA,4,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"9959","Mexico","MEX",2020-02-13,0,0,0,0,0,0,0,0,114.35,115.16,103.8,NA,NA,NA,NA,NA,NA,4,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"9960","Mexico","MEX",2020-02-14,0,0,0,0,0,0,0,0,152.62,152.47,115.75,NA,NA,NA,NA,NA,NA,3,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"9961","Mexico","MEX",2020-02-15,0,0,0,0,0,0,0,0,148.02,154.55,106.37,0.06,0.04,0.06,0.04,0.03,-0.01,3,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"9962","Mexico","MEX",2020-02-16,0,0,0,0,0,0,0,0,103.95,107,82.76,0.07,0.06,0.07,0.06,0.02,-0.01,2,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"9963","Mexico","MEX",2020-02-17,0,0,0,0,0,0,0,0,104.15,108.47,99.33,0.02,0.04,0.03,0.05,0.11,-0.02,3,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"9964","Mexico","MEX",2020-02-18,0,0,0,0,0,0,0,0,103.08,105.64,98.87,0,-0.01,0.03,0.02,0.09,-0.02,2,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"9965","Mexico","MEX",2020-02-19,0,0,0,0,0,0,0,0,104.29,106.04,99.54,0,0,0.02,0.03,0.08,-0.01,2,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"9966","Mexico","MEX",2020-02-20,0,0,0,0,0,0,0,0,109.57,113.14,101.83,0,-0.01,0.02,0.03,0.07,-0.01,2,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"9967","Mexico","MEX",2020-02-21,0,0,0,0,0,0,0,0,135.59,138.41,118.52,-0.02,-0.02,-0.01,0.04,0.11,-0.01,2,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"9968","Mexico","MEX",2020-02-22,0,0,0,0,0,0,0,0,146.51,155.14,118.07,0,0,0.07,0.04,0.04,0,2,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"9969","Mexico","MEX",2020-02-23,0,0,0,0,0,0,0,0,104.9,109.27,89.77,0.02,0.01,0.08,0.07,0.02,-0.01,2,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"9970","Mexico","MEX",2020-02-24,0,0,0,0,0,0,0,0,101.38,103.58,98.62,-0.02,0,0.06,0.04,0.08,-0.01,5,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"9971","Mexico","MEX",2020-02-25,0,0,0,0,0,0,0,0,99.87,101.79,97.37,-0.02,-0.02,0.07,0.02,0.06,-0.01,6,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"9972","Mexico","MEX",2020-02-26,0,0,0,0,0,0,0,0,100.1,100.35,94.41,-0.03,-0.01,0.03,0.01,0.06,-0.01,10,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"9973","Mexico","MEX",2020-02-27,0,0,0,0,0,0,0,0,103.94,108.48,101.61,0.01,0.01,0,0.02,0.07,-0.01,12,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"9974","Mexico","MEX",2020-02-28,1,0,0,0,0,0,0,0,131.15,132.13,113.27,0.03,0.06,0.03,0.06,0.12,-0.02,40,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"9975","Mexico","MEX",2020-02-29,4,0,0,0,0,0,0,0,141.72,145.41,103.91,0.06,0.08,0.05,0.05,0.06,-0.01,30,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"9976","Mexico","MEX",2020-03-01,5,0,0,0,0,0,0,0,96.36,96.7,76.32,0.06,0.09,0.07,0.07,0.03,-0.01,18,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"9977","Mexico","MEX",2020-03-02,5,0,0,0,0,0,0,0,94.55,100.09,93,0.01,0.06,0.02,0.04,0.1,-0.02,17,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"9978","Mexico","MEX",2020-03-03,5,0,1,0,0,0,0,0,96.33,101.21,95.62,0.01,0.03,0.02,0.02,0.09,-0.02,13,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"9979","Mexico","MEX",2020-03-04,5,0,1,0,0,0,0,0,98.55,102.31,94.23,0.01,0.04,0.02,0.03,0.09,-0.01,10,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"9980","Mexico","MEX",2020-03-05,5,0,1,0,0,0,0,0,103.76,108.38,97.72,0.02,0.03,0.03,0.03,0.08,-0.01,8,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"9981","Mexico","MEX",2020-03-06,6,0,1,0,0,0,0,0,129.77,131.06,111.96,-0.01,0,0,0.03,0.12,-0.01,7,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"9982","Mexico","MEX",2020-03-07,6,0,1,0,0,0,0,0,142.61,144.5,103.79,0.01,0.02,0.04,0.02,0.06,0,7,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"9983","Mexico","MEX",2020-03-08,7,0,1,0,0,0,0,0,96.45,105.88,76.99,0.03,0.03,0.1,0.04,0.03,0,7,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"9984","Mexico","MEX",2020-03-09,7,0,1,0,0,0,0,0,82.96,87.91,74.38,-0.11,-0.06,-0.08,-0.17,-0.16,0.07,7,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"9985","Mexico","MEX",2020-03-10,7,0,4,0,0,0,0,0,98.22,101.1,93.47,-0.02,0,0.02,0.03,0.09,-0.02,9,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"9986","Mexico","MEX",2020-03-11,8,0,4,0,0,0,0,0,99.53,104.8,99.59,-0.01,0.02,0.02,0.02,0.08,-0.01,14,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"9987","Mexico","MEX",2020-03-12,12,0,4,0,0,0,0,0,102.63,109.64,96.81,0.01,0.04,0.03,0.03,0.08,-0.02,36,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"9988","Mexico","MEX",2020-03-13,12,0,4,0,0,0,0,0,132.65,130.03,105.55,0.02,0.06,0.03,0.05,0.05,-0.01,46,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"9989","Mexico","MEX",2020-03-14,26,0,4,0,0,0,0,0,142.31,138.81,87.97,0.02,0.1,0.06,0.04,0.03,-0.01,46,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"9990","Mexico","MEX",2020-03-15,41,0,4,0,0,0,0,0,97.35,96.3,60.9,0,0.07,0.06,-0.04,0.01,-0.01,50,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"9991","Mexico","MEX",2020-03-16,53,0,4,0,0,0,0,0,80.27,72.48,61.03,-0.11,0.05,-0.07,-0.3,-0.54,0.13,57,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"9992","Mexico","MEX",2020-03-17,82,0,4,0,0,0,0,0,75.86,79.45,68.63,-0.07,0.05,-0.08,-0.09,-0.03,0.02,64,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"9993","Mexico","MEX",2020-03-18,93,0,4,0,0,0,0,0,68.46,70.54,58.78,-0.13,0.03,-0.14,-0.17,-0.1,0.06,58,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"9994","Mexico","MEX",2020-03-19,118,1,4,0,0,0,0,0,65.28,64.42,54.03,-0.17,0.01,-0.16,-0.22,-0.14,0.07,59,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"9995","Mexico","MEX",2020-03-20,164,1,4,1,0,0,0,0,69.84,63.61,49.89,-0.23,-0.03,-0.22,-0.26,-0.14,0.09,56,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"9996","Mexico","MEX",2020-03-21,203,2,4,1,1,0,0,0,62.58,54.03,40.13,-0.31,-0.07,-0.32,-0.29,-0.07,0.09,53,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"9997","Mexico","MEX",2020-03-22,251,2,4,1,1,0,0,0,41.83,35.34,31.55,-0.37,-0.13,-0.37,-0.33,-0.1,0.08,51,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"9998","Mexico","MEX",2020-03-23,316,3,4,2,1,2,0,0,46.66,42.18,35.65,-0.31,-0.14,-0.3,-0.37,-0.29,0.12,48,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"9999","Mexico","MEX",2020-03-24,367,4,4,2,1,4,0,0,44.21,39.17,34.12,-0.35,-0.16,-0.33,-0.41,-0.34,0.14,51,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"10000","Mexico","MEX",2020-03-25,405,5,4,2,1,4,0,0,42.82,37.89,32.68,-0.37,-0.16,-0.36,-0.44,-0.36,0.16,45,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"10001","Mexico","MEX",2020-03-26,475,6,4,3,1,4,0,0,44.2,38.09,31.48,-0.37,-0.17,-0.36,-0.46,-0.37,0.16,44,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"10002","Mexico","MEX",2020-03-27,585,8,4,3,1,4,0,0,49.05,41.23,31.83,-0.39,-0.17,-0.37,-0.47,-0.34,0.17,46,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"10003","Mexico","MEX",2020-03-28,717,12,4,3,1,4,0,0,49.65,40.9,29.4,-0.4,-0.14,-0.39,-0.43,-0.18,0.12,45,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"10004","Mexico","MEX",2020-03-29,848,16,4,3,1,4,0,0,35.04,27.96,25.33,-0.45,-0.19,-0.46,-0.47,-0.2,0.11,50,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"10005","Mexico","MEX",2020-03-30,993,20,35,4,1,4,1,1,41.52,35.99,28.12,-0.35,-0.15,-0.36,-0.47,-0.38,0.15,42,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"10006","Mexico","MEX",2020-03-31,1094,28,35,4,1,4,1,1,41.5,36.18,28.1,-0.35,-0.15,-0.37,-0.48,-0.41,0.16,39,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"10007","Mexico","MEX",2020-04-01,1215,29,35,4,1,4,1,1,41.39,35.03,27.32,-0.37,-0.13,-0.39,-0.5,-0.44,0.18,35,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"10008","Mexico","MEX",2020-04-02,1378,37,35,4,1,4,1,1,41.34,34.98,25.55,-0.47,-0.12,-0.41,-0.52,-0.46,0.19,36,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"10009","Mexico","MEX",2020-04-03,1510,50,633,5,1,4,1,1,46.09,37.98,25.87,-0.56,-0.11,-0.43,-0.52,-0.43,0.21,41,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"10010","Mexico","MEX",2020-04-04,1688,60,633,5,1,4,1,1,45.68,37.09,24.4,-0.57,-0.11,-0.46,-0.48,-0.27,0.16,58,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"10011","Mexico","MEX",2020-04-05,1890,79,633,5,1,4,1,1,33.35,26.25,22.13,-0.62,-0.19,-0.52,-0.51,-0.27,0.13,74,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"10012","Mexico","MEX",2020-04-06,2143,94,633,5,1,4,1,1,39.47,33.99,24.66,-0.54,-0.15,-0.41,-0.54,-0.49,0.19,50,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"10013","Mexico","MEX",2020-04-07,2439,125,633,5,1,4,1,1,40.31,34.79,24.84,-0.53,-0.18,-0.42,-0.56,-0.52,0.2,100,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"10014","Mexico","MEX",2020-04-08,2785,141,633,5,1,4,1,1,42.44,35.21,24.9,-0.52,-0.13,-0.42,-0.55,-0.53,0.2,71,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"10015","Mexico","MEX",2020-04-09,3181,174,633,5,1,4,1,1,38.8,30.98,22.66,-0.58,-0.16,-0.46,-0.62,-0.64,0.23,66,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"10016","Mexico","MEX",2020-04-10,3441,194,633,5,1,4,1,1,35.13,27.94,21.23,-0.71,-0.3,-0.57,-0.72,-0.72,0.3,65,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"10017","Mexico","MEX",2020-04-11,3844,233,633,5,1,4,1,1,37.77,30.28,21.08,-0.66,-0.26,-0.54,-0.63,-0.49,0.2,47,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"10018","Mexico","MEX",2020-04-12,4219,273,1772,5,1,4,1,1,32.18,25.26,22.5,NA,NA,NA,NA,NA,NA,39,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"10019","Mexico","MEX",2020-04-13,4661,296,1843,5,1,4,1,1,39.94,34.44,26.55,NA,NA,NA,NA,NA,NA,53,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"10020","Mexico","MEX",2020-04-14,5014,332,1964,5,1,4,1,1,40.05,34.91,25.44,NA,NA,NA,NA,NA,NA,59,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"10021","Mexico","MEX",2020-04-15,5399,406,2125,5,1,4,1,1,41.18,36.02,25,NA,NA,NA,NA,NA,NA,60,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"10022","Mexico","MEX",2020-04-16,5847,449,2125,5,1,4,1,1,41.56,35.14,24.36,NA,NA,NA,NA,NA,NA,60,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"10023","Mexico","MEX",2020-04-17,6297,486,2125,5,1,4,1,1,47.31,39.2,24.24,NA,NA,NA,NA,NA,NA,54,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"10024","Mexico","MEX",2020-04-18,6875,546,2125,5,1,4,1,1,47.11,38.2,22.67,NA,NA,NA,NA,NA,NA,34,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"10025","Mexico","MEX",2020-04-19,7497,650,2627,5,1,4,1,1,35.21,27.75,21.71,NA,NA,NA,NA,NA,NA,28,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"10026","Mexico","MEX",2020-04-20,8261,686,2627,5,1,4,1,1,41.68,35.34,24.57,NA,NA,NA,NA,NA,NA,24,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"10027","Mexico","MEX",2020-04-21,8772,712,2627,5,1,4,1,1,40.67,34.81,24.48,NA,NA,NA,NA,NA,NA,NA,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"10028","Mexico","MEX",2020-04-22,9501,857,2627,5,1,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,"Latin America & Caribbean ","Upper middle income",126190788,1943950,64.9146264050001,21580827,74.992,10403.540397147,2020-04-23 12:48:41
"10029","North Macedonia","MKD",2020-01-22,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Europe & Central Asia","Upper middle income",2082958,25220,82.5915146708961,584208,75.688,5394.28847819909,2020-04-23 12:48:41
